distance_next,y_next,width_next,height_next,y_dino,game_speed,action,score,last_failed
920,329,105,71,207,20,1,2,0
900,329,105,71,175,20,1,3,0
880,329,105,71,152,20,2,4,0
860,329,105,71,136,20,1,5,0
840,329,105,71,125,20,1,6,0
820,329,105,71,117,20,2,7,0
800,329,105,71,117,20,1,8,0
780,329,105,71,118,20,1,9,0
760,329,105,71,122,20,1,10,0
740,329,105,71,131,20,1,11,0
720,329,105,71,147,20,2,12,0
700,329,105,71,172,20,1,13,0
680,329,105,71,306,20,1,14,0
660,329,105,71,250,20,1,15,0
640,329,105,71,207,20,1,16,0
620,329,105,71,175,20,1,17,0
600,329,105,71,152,20,1,18,0
580,329,105,71,136,20,1,19,0
560,329,105,71,125,20,1,20,0
540,329,105,71,117,20,1,21,0
520,329,105,71,117,20,1,22,0
500,329,105,71,118,20,2,23,0
480,329,105,71,122,20,1,24,0
460,329,105,71,131,20,2,25,0
440,329,105,71,147,20,1,26,0
420,329,105,71,172,20,1,27,0
400,329,105,71,306,20,1,28,0
380,329,105,71,250,20,2,29,0
360,329,105,71,207,20,2,30,0
340,329,105,71,175,20,1,31,0
320,329,105,71,152,20,1,32,0
300,329,105,71,136,20,1,33,0
280,329,105,71,125,20,1,34,0
260,329,105,71,117,20,2,35,0
240,329,105,71,117,20,2,36,0
220,329,105,71,118,20,1,37,0
200,329,105,71,122,20,1,38,0
180,329,105,71,131,20,1,39,0
160,329,105,71,147,20,1,40,0
140,329,105,71,172,20,2,41,0
120,329,105,71,306,20,1,42,0
100,329,105,71,250,20,1,43,0
80,329,105,71,207,20,1,44,0
60,329,105,71,175,20,1,45,0
40,329,105,71,152,20,1,46,0
20,329,105,71,136,20,1,47,0
0,329,105,71,125,20,1,48,0
900,305,99,95,117,20,2,49,0
880,305,99,95,117,20,1,50,0
860,305,99,95,118,20,1,51,0
840,305,99,95,122,20,1,52,0
820,305,99,95,131,20,2,53,0
800,305,99,95,147,20,2,54,0
780,305,99,95,172,20,2,55,0
760,305,99,95,340,20,2,56,0
740,305,99,95,306,20,1,57,0
720,305,99,95,250,20,1,58,0
700,305,99,95,207,20,1,59,0
680,305,99,95,175,20,1,60,0
660,305,99,95,152,20,1,61,0
640,305,99,95,136,20,1,62,0
620,305,99,95,125,20,2,63,0
600,305,99,95,117,20,1,64,0
580,305,99,95,117,20,1,65,0
560,305,99,95,118,20,1,66,0
540,305,99,95,122,20,2,67,0
520,305,99,95,131,20,2,68,0
500,305,99,95,147,20,1,69,0
480,305,99,95,172,20,2,70,0
460,305,99,95,306,20,1,71,0
440,305,99,95,250,20,1,72,0
420,305,99,95,207,20,1,73,0
400,305,99,95,175,20,1,74,0
380,305,99,95,152,20,2,75,0
360,305,99,95,136,20,1,76,0
340,305,99,95,125,20,1,77,0
320,305,99,95,117,20,2,78,0
300,305,99,95,117,20,1,79,0
280,305,99,95,118,20,1,80,0
260,305,99,95,122,20,2,81,0
240,305,99,95,131,20,1,82,0
220,305,99,95,147,20,2,83,0
200,305,99,95,172,20,2,84,0
180,305,99,95,306,20,1,85,0
160,305,99,95,250,20,1,86,0
140,305,99,95,207,20,2,87,0
120,305,99,95,175,20,1,88,0
100,305,99,95,152,20,2,89,0
80,305,99,95,136,20,1,90,0
60,305,99,95,125,20,1,91,0
40,305,99,95,117,20,1,92,0
20,305,99,95,117,20,2,93,0
0,305,99,95,118,20,2,94,0
800,329,40,71,122,20,1,95,0
780,329,40,71,131,20,1,96,0
760,329,40,71,147,20,1,97,0
740,329,40,71,172,20,1,98,0
720,329,40,71,340,20,2,99,0
700,329,40,71,306,20.5,1,100,0
680,329,40,71,250,20.5,2,101,0
660,329,40,71,207,20.5,2,102,0
640,329,40,71,175,20.5,2,103,0
620,329,40,71,152,20.5,2,104,0
600,329,40,71,136,20.5,1,105,0
580,329,40,71,125,20.5,1,106,0
