distance_next,y_next,width_next,height_next,y_dino,game_speed,action,score,last_failed
920,329,105,71,340,20,2,2,0
900,329,105,71,340,20,2,3,0
880,329,105,71,340,20,2,4,0
860,329,105,71,340,20,2,5,0
840,329,105,71,306,20,0,6,0
820,329,105,71,340,20,2,7,0
800,329,105,71,306,20,0,8,0
780,329,105,71,340,20,2,9,0
760,329,105,71,306,20,0,10,0
740,329,105,71,340,20,2,11,0
720,329,105,71,306,20,0,12,0
700,329,105,71,340,20,2,13,0
680,329,105,71,306,20,0,14,0
660,329,105,71,306,20,0,15,0
640,329,105,71,306,20,0,16,0
620,329,105,71,306,20,0,17,0
600,329,105,71,306,20,0,18,0
580,329,105,71,306,20,0,19,0
560,329,105,71,306,20,0,20,0
540,329,105,71,306,20,0,21,0
520,329,105,71,306,20,0,22,0
500,329,105,71,306,20,0,23,0
480,329,105,71,306,20,0,24,0
460,329,105,71,306,20,0,25,0
440,329,105,71,306,20,0,26,0
420,329,105,71,306,20,0,27,0
400,329,105,71,306,20,0,28,0
380,329,105,71,306,20,0,29,0
360,329,105,71,306,20,0,30,0
340,329,105,71,306,20,0,31,0
320,329,105,71,306,20,0,32,0
300,329,105,71,306,20,0,33,0
280,329,105,71,306,20,0,34,0
260,329,105,71,306,20,0,35,0
240,329,105,71,306,20,0,36,0
220,329,105,71,340,20,2,37,0
200,329,105,71,340,20,2,38,0
180,329,105,71,340,20,2,39,0
160,329,105,71,306,20,1,40,0
140,329,105,71,250,20,2,41,0
120,329,105,71,207,20,1,42,0
100,329,105,71,175,20,1,43,0
80,329,105,71,152,20,1,44,0
60,329,105,71,136,20,1,45,0
40,329,105,71,125,20,2,46,0
20,329,105,71,117,20,2,47,0
0,329,105,71,117,20,2,48,0
900,305,99,95,118,20,1,49,0
880,305,99,95,122,20,2,50,0
860,305,99,95,131,20,2,51,0
840,305,99,95,147,20,2,52,0
820,305,99,95,172,20,2,53,0
800,305,99,95,340,20,2,54,0
780,305,99,95,340,20,2,55,0
760,305,99,95,340,20,2,56,0
740,305,99,95,340,20,2,57,0
720,305,99,95,340,20,2,58,0
700,305,99,95,340,20,2,59,0
680,305,99,95,340,20,2,60,0
660,305,99,95,340,20,2,61,0
640,305,99,95,340,20,2,62,0
620,305,99,95,306,20,0,63,0
600,305,99,95,340,20,2,64,0
580,305,99,95,306,20,0,65,0
560,305,99,95,340,20,2,66,0
540,305,99,95,306,20,0,67,0
520,305,99,95,340,20,2,68,0
500,305,99,95,306,20,0,69,0
480,305,99,95,306,20,0,70,0
460,305,99,95,306,20,0,71,0
440,305,99,95,306,20,0,72,0
420,305,99,95,306,20,0,73,0
400,305,99,95,306,20,0,74,0
380,305,99,95,306,20,0,75,0
360,305,99,95,306,20,0,76,0
340,305,99,95,306,20,0,77,0
320,305,99,95,306,20,0,78,0
300,305,99,95,306,20,0,79,0
280,305,99,95,306,20,0,80,0
260,305,99,95,306,20,0,81,0
240,305,99,95,306,20,0,82,0
220,305,99,95,306,20,0,83,0
200,305,99,95,306,20,0,84,0
180,305,99,95,306,20,0,85,0
160,305,99,95,306,20,1,86,0
140,305,99,95,250,20,1,87,0
120,305,99,95,207,20,1,88,0
100,305,99,95,175,20,1,89,0
80,305,99,95,152,20,1,90,0
60,305,99,95,136,20,2,91,0
40,305,99,95,125,20,2,92,0
20,305,99,95,117,20,1,93,0
0,305,99,95,117,20,1,94,0
800,329,40,71,118,20,1,95,0
780,329,40,71,122,20,2,96,0
760,329,40,71,131,20,1,97,0
740,329,40,71,147,20,2,98,0
720,329,40,71,172,20,2,99,0
700,329,40,71,306,20.5,0,100,0
680,329,40,71,306,20.5,0,101,0
660,329,40,71,306,20.5,0,102,0
640,329,40,71,306,20.5,0,103,0
620,329,40,71,306,20.5,0,104,0
600,329,40,71,306,20.5,0,105,0
580,329,40,71,306,20.5,0,106,0
560,329,40,71,306,20.5,0,107,0
540,329,40,71,306,20.5,0,108,0
520,329,40,71,306,20.5,0,109,0
500,329,40,71,306,20.5,0,110,0
480,329,40,71,306,20.5,0,111,0
460,329,40,71,306,20.5,0,112,0
440,329,40,71,306,20.5,0,113,0
420,329,40,71,306,20.5,0,114,0
400,329,40,71,306,20.5,0,115,0
380,329,40,71,306,20.5,0,116,0
360,329,40,71,306,20.5,0,117,0
340,329,40,71,306,20.5,0,118,0
320,329,40,71,306,20.5,0,119,0
300,329,40,71,306,20.5,0,120,0
280,329,40,71,306,20.5,0,121,0
260,329,40,71,306,20.5,0,122,0
240,329,40,71,340,20.5,2,123,0
220,329,40,71,306,20.5,1,124,0
200,329,40,71,250,20.5,1,125,0
180,329,40,71,207,20.5,1,126,0
160,329,40,71,175,20.5,2,127,0
140,329,40,71,152,20.5,1,128,0
120,329,40,71,136,20.5,1,129,0
100,329,40,71,125,20.5,1,130,0
80,329,40,71,117,20.5,1,131,0
60,329,40,71,117,20.5,1,132,0
40,329,40,71,118,20.5,2,133,0
20,329,40,71,122,20.5,1,134,0
0,329,40,71,131,20.5,1,135,0
880,329,105,71,147,20.5,1,136,0
860,329,105,71,172,20.5,2,137,0
840,329,105,71,340,20.5,2,138,0
820,329,105,71,306,20.5,0,139,0
800,329,105,71,340,20.5,2,140,0
780,329,105,71,306,20.5,0,141,0
760,329,105,71,340,20.5,2,142,0
740,329,105,71,306,20.5,0,143,0
720,329,105,71,340,20.5,2,144,0
700,329,105,71,306,20.5,0,145,0
680,329,105,71,306,20.5,0,146,0
660,329,105,71,306,20.5,0,147,0
640,329,105,71,306,20.5,0,148,0
620,329,105,71,306,20.5,0,149,0
600,329,105,71,306,20.5,0,150,0
580,329,105,71,306,20.5,0,151,0
560,329,105,71,306,20.5,0,152,0
540,329,105,71,306,20.5,0,153,0
520,329,105,71,306,20.5,0,154,0
500,329,105,71,306,20.5,0,155,0
480,329,105,71,306,20.5,0,156,0
460,329,105,71,306,20.5,0,157,0
440,329,105,71,306,20.5,0,158,0
420,329,105,71,306,20.5,0,159,0
400,329,105,71,306,20.5,0,160,0
380,329,105,71,306,20.5,0,161,0
360,329,105,71,306,20.5,0,162,0
340,329,105,71,306,20.5,0,163,0
320,329,105,71,306,20.5,0,164,0
300,329,105,71,306,20.5,0,165,0
280,329,105,71,306,20.5,0,166,0
260,329,105,71,306,20.5,0,167,0
240,329,105,71,306,20.5,0,168,0
220,329,105,71,340,20.5,2,169,0
200,329,105,71,306,20.5,1,170,0
180,329,105,71,250,20.5,2,171,0
160,329,105,71,207,20.5,1,172,0
140,329,105,71,175,20.5,1,173,0
120,329,105,71,152,20.5,2,174,0
100,329,105,71,136,20.5,1,175,0
80,329,105,71,125,20.5,1,176,0
60,329,105,71,117,20.5,1,177,0
40,329,105,71,117,20.5,1,178,0
20,329,105,71,118,20.5,2,179,0
0,329,105,71,122,20.5,1,180,0
800,236,97,88,131,20.5,2,181,0
780,236,97,88,147,20.5,2,182,0
760,236,97,88,172,20.5,2,183,0
