distance_next,y_next,width_next,height_next,y_dino,game_speed,action,score,last_failed
920,329,105,71,340,20,2,2,0
900,329,105,71,340,20,2,3,0
880,329,105,71,340,20,2,4,0
860,329,105,71,340,20,2,5,0
840,329,105,71,340,20,2,6,0
820,329,105,71,340,20,2,7,0
800,329,105,71,340,20,2,8,0
780,329,105,71,340,20,2,9,0
760,329,105,71,340,20,2,10,0
740,329,105,71,340,20,2,11,0
720,329,105,71,340,20,2,12,0
700,329,105,71,340,20,2,13,0
680,329,105,71,340,20,2,14,0
660,329,105,71,340,20,2,15,0
640,329,105,71,340,20,2,16,0
620,329,105,71,340,20,2,17,0
600,329,105,71,340,20,2,18,0
580,329,105,71,340,20,2,19,0
560,329,105,71,340,20,2,20,0
540,329,105,71,340,20,2,21,0
520,329,105,71,340,20,2,22,0
500,329,105,71,340,20,2,23,0
480,329,105,71,340,20,2,24,0
460,329,105,71,340,20,2,25,0
440,329,105,71,340,20,2,26,0
420,329,105,71,340,20,2,27,0
400,329,105,71,340,20,2,28,0
380,329,105,71,340,20,2,29,0
360,329,105,71,340,20,2,30,0
340,329,105,71,340,20,2,31,0
320,329,105,71,340,20,2,32,0
300,329,105,71,340,20,2,33,0
280,329,105,71,340,20,2,34,0
260,329,105,71,340,20,2,35,0
240,329,105,71,340,20,2,36,0
220,329,105,71,340,20,2,37,0
200,329,105,71,340,20,2,38,0
180,329,105,71,340,20,2,39,0
160,329,105,71,306,20,1,40,0
140,329,105,71,250,20,1,41,0
120,329,105,71,207,20,1,42,0
100,329,105,71,175,20,1,43,0
80,329,105,71,152,20,1,44,0
60,329,105,71,136,20,1,45,0
40,329,105,71,125,20,1,46,0
20,329,105,71,117,20,2,47,0
0,329,105,71,117,20,2,48,0
820,305,99,95,118,20,2,49,0
800,305,99,95,122,20,2,50,0
780,305,99,95,131,20,2,51,0
760,305,99,95,147,20,2,52,0
740,305,99,95,172,20,2,53,0
720,305,99,95,340,20,2,54,0
700,305,99,95,340,20,2,55,0
680,305,99,95,340,20,2,56,0
660,305,99,95,340,20,2,57,0
640,305,99,95,340,20,2,58,0
620,305,99,95,340,20,2,59,0
600,305,99,95,340,20,2,60,0
580,305,99,95,340,20,2,61,0
560,305,99,95,340,20,2,62,0
540,305,99,95,340,20,2,63,0
520,305,99,95,340,20,2,64,0
500,305,99,95,340,20,2,65,0
480,305,99,95,340,20,2,66,0
460,305,99,95,340,20,2,67,0
440,305,99,95,340,20,2,68,0
420,305,99,95,340,20,2,69,0
400,305,99,95,340,20,2,70,0
380,305,99,95,340,20,2,71,0
360,305,99,95,340,20,2,72,0
340,305,99,95,340,20,2,73,0
320,305,99,95,340,20,2,74,0
300,305,99,95,340,20,2,75,0
280,305,99,95,340,20,2,76,0
260,305,99,95,340,20,2,77,0
240,305,99,95,340,20,2,78,0
220,305,99,95,340,20,2,79,0
200,305,99,95,340,20,2,80,0
180,305,99,95,340,20,2,81,0
160,305,99,95,340,20,2,82,0
140,305,99,95,340,20,2,83,0
120,305,99,95,306,20,1,84,0
100,305,99,95,250,20,1,85,0
80,305,99,95,207,20,1,86,0
60,305,99,95,175,20,2,87,0
40,305,99,95,152,20,1,88,0
20,305,99,95,136,20,1,89,0
0,305,99,95,125,20,1,90,0
800,329,105,71,117,20,2,91,0
780,329,105,71,117,20,2,92,0
760,329,105,71,118,20,2,93,0
740,329,105,71,122,20,2,94,0
720,329,105,71,131,20,2,95,0
700,329,105,71,147,20,2,96,0
680,329,105,71,172,20,2,97,0
660,329,105,71,340,20,2,98,0
640,329,105,71,340,20,2,99,0
620,329,105,71,340,20.5,2,100,0
600,329,105,71,340,20.5,2,101,0
580,329,105,71,340,20.5,2,102,0
560,329,105,71,340,20.5,2,103,0
540,329,105,71,340,20.5,2,104,0
520,329,105,71,340,20.5,2,105,0
500,329,105,71,340,20.5,2,106,0
480,329,105,71,340,20.5,2,107,0
460,329,105,71,340,20.5,2,108,0
440,329,105,71,340,20.5,2,109,0
420,329,105,71,340,20.5,2,110,0
400,329,105,71,340,20.5,2,111,0
380,329,105,71,340,20.5,2,112,0
360,329,105,71,340,20.5,2,113,0
340,329,105,71,340,20.5,2,114,0
320,329,105,71,340,20.5,2,115,0
300,329,105,71,340,20.5,2,116,0
280,329,105,71,340,20.5,2,117,0
260,329,105,71,340,20.5,2,118,0
240,329,105,71,340,20.5,2,119,0
220,329,105,71,340,20.5,2,120,0
200,329,105,71,340,20.5,2,121,0
180,329,105,71,340,20.5,2,122,0
160,329,105,71,306,20.5,1,123,0
140,329,105,71,250,20.5,1,124,0
120,329,105,71,207,20.5,1,125,0
100,329,105,71,175,20.5,1,126,0
80,329,105,71,152,20.5,1,127,0
60,329,105,71,136,20.5,1,128,0
40,329,105,71,125,20.5,1,129,0
20,329,105,71,117,20.5,2,130,0
0,329,105,71,117,20.5,2,131,0
880,305,102,95,118,20.5,2,132,0
860,305,102,95,122,20.5,2,133,0
840,305,102,95,131,20.5,2,134,0
820,305,102,95,147,20.5,2,135,0
800,305,102,95,172,20.5,2,136,0
780,305,102,95,340,20.5,2,137,0
760,305,102,95,340,20.5,2,138,0
740,305,102,95,340,20.5,2,139,0
720,305,102,95,340,20.5,2,140,0
700,305,102,95,340,20.5,2,141,0
680,305,102,95,340,20.5,2,142,0
660,305,102,95,340,20.5,2,143,0
640,305,102,95,340,20.5,2,144,0
620,305,102,95,340,20.5,2,145,0
600,305,102,95,340,20.5,2,146,0
580,305,102,95,340,20.5,2,147,0
560,305,102,95,340,20.5,2,148,0
540,305,102,95,340,20.5,2,149,0
520,305,102,95,340,20.5,2,150,0
500,305,102,95,340,20.5,2,151,0
480,305,102,95,340,20.5,2,152,0
460,305,102,95,340,20.5,2,153,0
440,305,102,95,340,20.5,2,154,0
420,305,102,95,340,20.5,2,155,0
400,305,102,95,340,20.5,2,156,0
380,305,102,95,340,20.5,2,157,0
360,305,102,95,340,20.5,2,158,0
340,305,102,95,340,20.5,2,159,0
320,305,102,95,340,20.5,2,160,0
300,305,102,95,340,20.5,2,161,0
280,305,102,95,340,20.5,2,162,0
260,305,102,95,340,20.5,2,163,0
240,305,102,95,340,20.5,2,164,0
220,305,102,95,340,20.5,2,165,0
200,305,102,95,340,20.5,2,166,0
180,305,102,95,340,20.5,2,167,0
160,305,102,95,340,20.5,2,168,0
140,305,102,95,340,20.5,2,169,0
120,305,102,95,306,20.5,1,170,0
100,305,102,95,250,20.5,1,171,0
80,305,102,95,207,20.5,1,172,0
60,305,102,95,175,20.5,1,173,0
40,305,102,95,152,20.5,1,174,0
20,305,102,95,136,20.5,1,175,0
0,305,102,95,125,20.5,1,176,0
900,236,97,88,117,20.5,1,177,0
880,236,97,88,117,20.5,1,178,0
860,236,97,88,118,20.5,1,179,0
840,236,97,88,122,20.5,2,180,0
820,236,97,88,131,20.5,2,181,0
800,236,97,88,147,20.5,2,182,0
780,236,97,88,172,20.5,2,183,0
760,236,97,88,340,20.5,2,184,0
740,236,97,88,340,20.5,2,185,0
720,236,97,88,340,20.5,2,186,0
700,236,97,88,340,20.5,2,187,0
680,236,97,88,340,20.5,2,188,0
660,236,97,88,340,20.5,2,189,0
640,236,97,88,340,20.5,2,190,0
620,236,97,88,340,20.5,2,191,0
600,236,97,88,340,20.5,2,192,0
580,236,97,88,340,20.5,2,193,0
560,236,97,88,340,20.5,2,194,0
540,236,97,88,340,20.5,2,195,0
520,236,97,88,340,20.5,2,196,0
500,236,97,88,340,20.5,2,197,0
480,236,97,88,340,20.5,2,198,0
