distance_next,y_next,width_next,height_next,y_dino,game_speed,action,score,last_failed
920,316,97,68,340,20,2,2,0
900,316,97,68,340,20,2,3,0
880,316,97,68,340,20,2,4,0
860,316,97,68,340,20,2,5,0
840,316,97,68,340,20,2,6,0
820,316,97,68,340,20,2,7,0
800,316,97,68,340,20,2,8,0
780,316,97,68,340,20,2,9,0
760,316,97,68,340,20,2,10,0
740,316,97,68,340,20,2,11,0
720,316,97,68,340,20,2,12,0
700,316,97,68,340,20,2,13,0
680,316,97,68,340,20,2,14,0
660,316,97,68,340,20,2,15,0
640,316,97,68,340,20,2,16,0
620,316,97,68,340,20,2,17,0
600,316,97,68,340,20,2,18,0
580,316,97,68,340,20,2,19,0
560,316,97,68,340,20,2,20,0
540,316,97,68,340,20,2,21,0
520,316,97,68,340,20,2,22,0
500,316,97,68,340,20,2,23,0
480,316,97,68,340,20,2,24,0
460,316,97,68,340,20,2,25,0
440,316,97,68,340,20,2,26,0
420,316,97,68,340,20,2,27,0
400,316,97,68,340,20,2,28,0
380,316,97,68,340,20,2,29,0
360,316,97,68,340,20,2,30,0
340,316,97,68,340,20,2,31,0
320,316,97,68,340,20,2,32,0
300,316,97,68,340,20,2,33,0
280,316,97,68,340,20,2,34,0
260,316,97,68,340,20,2,35,0
240,316,97,68,340,20,2,36,0
220,316,97,68,340,20,2,37,0
200,316,97,68,340,20,2,38,0
180,316,97,68,340,20,2,39,0
160,316,97,68,340,20,2,40,0
140,316,97,68,306,20,1,41,0
120,316,97,68,250,20,1,42,0
100,316,97,68,207,20,1,43,0
80,316,97,68,175,20,1,44,0
60,316,97,68,152,20,1,45,0
40,316,97,68,136,20,1,46,0
20,316,97,68,125,20,1,47,0
0,316,97,68,117,20,1,48,0
940,316,97,68,118,20,2,50,0
920,316,97,68,122,20,2,51,0
900,316,97,68,131,20,2,52,0
880,316,97,68,147,20,2,53,0
860,316,97,68,172,20,2,54,0
840,316,97,68,340,20,2,55,0
820,316,97,68,340,20,2,56,0
800,316,97,68,340,20,2,57,0
780,316,97,68,340,20,2,58,0
760,316,97,68,340,20,2,59,0
740,316,97,68,340,20,2,60,0
720,316,97,68,340,20,2,61,0
700,316,97,68,340,20,2,62,0
680,316,97,68,340,20,2,63,0
660,316,97,68,340,20,2,64,0
640,316,97,68,340,20,2,65,0
620,316,97,68,340,20,2,66,0
600,316,97,68,340,20,2,67,0
580,316,97,68,340,20,2,68,0
560,316,97,68,340,20,2,69,0
540,316,97,68,340,20,2,70,0
520,316,97,68,340,20,2,71,0
500,316,97,68,340,20,2,72,0
480,316,97,68,340,20,2,73,0
460,316,97,68,340,20,2,74,0
440,316,97,68,340,20,2,75,0
420,316,97,68,340,20,2,76,0
400,316,97,68,340,20,2,77,0
380,316,97,68,340,20,2,78,0
360,316,97,68,340,20,2,79,0
340,316,97,68,340,20,2,80,0
320,316,97,68,340,20,2,81,0
300,316,97,68,340,20,2,82,0
280,316,97,68,340,20,2,83,0
260,316,97,68,340,20,2,84,0
240,316,97,68,340,20,2,85,0
220,316,97,68,340,20,2,86,0
200,316,97,68,340,20,2,87,0
180,316,97,68,340,20,2,88,0
160,316,97,68,340,20,2,89,0
140,316,97,68,306,20,1,90,0
120,316,97,68,250,20,1,91,0
100,316,97,68,207,20,1,92,0
80,316,97,68,175,20,1,93,0
60,316,97,68,152,20,1,94,0
40,316,97,68,136,20,1,95,0
20,316,97,68,125,20,1,96,0
0,316,97,68,117,20,1,97,0
820,329,105,71,117,20,2,98,0
800,329,105,71,118,20,2,99,0
780,329,105,71,122,20.5,2,100,0
760,329,105,71,131,20.5,1,101,0
740,329,105,71,147,20.5,1,102,0
720,329,105,71,172,20.5,1,103,0
700,329,105,71,340,20.5,2,104,0
680,329,105,71,340,20.5,2,105,0
660,329,105,71,340,20.5,2,106,0
640,329,105,71,340,20.5,2,107,0
620,329,105,71,340,20.5,2,108,0
600,329,105,71,340,20.5,2,109,0
580,329,105,71,340,20.5,2,110,0
560,329,105,71,340,20.5,2,111,0
540,329,105,71,340,20.5,2,112,0
520,329,105,71,340,20.5,2,113,0
500,329,105,71,340,20.5,2,114,0
480,329,105,71,340,20.5,2,115,0
460,329,105,71,340,20.5,2,116,0
440,329,105,71,340,20.5,2,117,0
420,329,105,71,340,20.5,2,118,0
400,329,105,71,340,20.5,2,119,0
380,329,105,71,340,20.5,2,120,0
360,329,105,71,340,20.5,2,121,0
340,329,105,71,340,20.5,2,122,0
320,329,105,71,340,20.5,2,123,0
300,329,105,71,340,20.5,2,124,0
280,329,105,71,340,20.5,2,125,0
260,329,105,71,340,20.5,2,126,0
240,329,105,71,340,20.5,2,127,0
220,329,105,71,340,20.5,2,128,0
200,329,105,71,340,20.5,2,129,0
180,329,105,71,306,20.5,1,130,0
160,329,105,71,250,20.5,1,131,0
140,329,105,71,207,20.5,1,132,0
120,329,105,71,175,20.5,1,133,0
100,329,105,71,152,20.5,1,134,0
80,329,105,71,136,20.5,1,135,0
60,329,105,71,125,20.5,1,136,0
40,329,105,71,117,20.5,1,137,0
20,329,105,71,117,20.5,1,138,0
0,329,105,71,118,20.5,1,139,0
820,316,97,68,122,20.5,2,140,0
800,316,97,68,131,20.5,2,141,0
780,316,97,68,147,20.5,2,142,0
760,316,97,68,172,20.5,1,143,0
