distance_next,y_next,width_next,height_next,y_dino,game_speed,action,score,last_failed
920,329,68,71,340,20,2,2,0
900,329,68,71,340,20,2,3,0
880,329,68,71,340,20,2,4,0
860,329,68,71,340,20,2,5,0
840,329,68,71,340,20,2,6,0
820,329,68,71,340,20,2,7,0
800,329,68,71,340,20,2,8,0
780,329,68,71,306,20,0,9,0
760,329,68,71,340,20,2,10,0
740,329,68,71,306,20,0,11,0
720,329,68,71,340,20,2,12,0
700,329,68,71,306,20,0,13,0
680,329,68,71,340,20,2,14,0
660,329,68,71,306,20,0,15,0
640,329,68,71,340,20,2,16,0
620,329,68,71,306,20,0,17,0
600,329,68,71,306,20,0,18,0
580,329,68,71,306,20,0,19,0
560,329,68,71,306,20,0,20,0
540,329,68,71,306,20,0,21,0
520,329,68,71,306,20,0,22,0
500,329,68,71,306,20,0,23,0
480,329,68,71,306,20,0,24,0
460,329,68,71,306,20,0,25,0
440,329,68,71,306,20,0,26,0
420,329,68,71,306,20,0,27,0
400,329,68,71,306,20,0,28,0
380,329,68,71,306,20,0,29,0
360,329,68,71,306,20,0,30,0
340,329,68,71,306,20,0,31,0
320,329,68,71,306,20,0,32,0
300,329,68,71,306,20,0,33,0
280,329,68,71,306,20,0,34,0
260,329,68,71,306,20,0,35,0
240,329,68,71,306,20,0,36,0
220,329,68,71,306,20,0,37,0
200,329,68,71,306,20,0,38,0
180,329,68,71,306,20,0,39,0
160,329,68,71,306,20,0,40,0
140,329,68,71,306,20,0,41,0
120,329,68,71,306,20,0,42,0
100,329,68,71,306,20,0,43,0
